calldate,oa_p2a,momt,opr,sms_count,idr
2026-03-06,GOJEK,MT,MVN,37750,7568532.0
2026-03-06,DANA,MO,MVN,13893,2221638.0
2026-03-06,DANA,MT,MVN,6542,1327266.0
2026-03-06,MYXL,MO,MVN,28390,6996045.0
2026-03-06,MYXL,MT,MVN,28420,6825519.0
2026-03-06,BANK_BCA,MO,TLG,24824,4815026.0
2026-03-06,BANK_BCA,MT,TLG,20498,3445403.0
2026-03-06,TOKOPEDIA,MO,TLG,49363,12248447.0
2026-03-06,TOKOPEDIA,MT,TLG,53739,9212337.0
2026-03-06,SHOPEE,MO,TLG,33257,6344032.0
2026-03-06,SHOPEE,MT,TLG,52000,8442800.0
2026-03-06,MYXL,MO,TLG,18417,3719732.0
2026-03-06,MYXL,MT,TLG,72495,16400353.0
2026-03-06,INDOSAT_MKT,MO,TLG,39656,8157763.0
2026-03-06,INDOSAT_MKT,MT,TLG,11104,1756928.0
2026-03-06,OVO,MO,TLG,74489,12035356.0
2026-03-06,OVO,MT,TLG,49969,9778662.0
2026-03-06,GOJEK,MO,TLG,45089,9861174.0
2026-03-06,GOJEK,MT,TLG,67415,11634976.0
2026-03-06,MYXL,MO,TLI,53682,9014804.0
2026-03-06,MYXL,MT,TLI,78439,17037700.0
2026-03-06,DANA,MO,TLI,52858,10244189.0
2026-03-06,DANA,MT,TLI,17343,2808210.0
2026-03-06,SHOPEE,MO,TLI,55643,10575644.0
2026-03-06,SHOPEE,MT,TLI,18214,4082545.0
2026-03-06,GRAB,MO,TLI,27362,4281361.0
2026-03-06,GRAB,MT,TLI,31878,5861190.0
2026-03-06,BANK_BCA,MO,TLI,57315,9300861.0
2026-03-06,BANK_BCA,MT,TLI,61968,13789122.0
2026-03-06,OVO,MO,TLI,48054,10883352.0
2026-03-06,OVO,MT,TLI,44797,10107560.0
2026-03-06,INDOSAT_MKT,MO,TSV,26429,5994096.0
2026-03-06,INDOSAT_MKT,MT,TSV,18287,2966499.0
2026-03-06,OVO,MO,TSV,62989,12580628.0
2026-03-06,OVO,MT,TSV,24806,3794632.0
2026-03-06,DANA,MO,TSV,12971,3022648.0
2026-03-06,DANA,MT,TSV,80642,17564694.0
2026-03-06,SHOPEE,MO,TSV,26754,5036796.0
2026-03-06,SHOPEE,MT,TSV,46755,7727370.0
2026-03-06,MYXL,MO,TSV,14736,3330589.0
2026-03-06,MYXL,MT,TSV,70279,15936270.0
2026-03-06,GOJEK,MO,TSV,72667,12367427.0
2026-03-06,GOJEK,MT,TSV,66982,13331095.0
2026-03-07,GRAB,MO,GAH,32673,7776585.0
2026-03-07,GRAB,MT,GAH,10111,1904538.0
2026-03-07,INDOSAT_MKT,MO,GAH,23863,5614664.0
2026-03-07,INDOSAT_MKT,MT,GAH,27887,5464893.0
2026-03-07,BANK_BCA,MO,GAH,4692,786787.0
2026-03-07,BANK_BCA,MT,GAH,15671,3737064.0
2026-03-07,DANA,MO,GAH,13009,2590716.0
2026-03-07,DANA,MT,GAH,9468,1716037.0
2026-03-07,OVO,MO,GAH,31375,6235640.0
2026-03-07,OVO,MT,GAH,10419,2155540.0
2026-03-07,GRAB,MO,INS,37372,5814101.0
2026-03-07,GRAB,MT,INS,22767,4541313.0
2026-03-07,LAZADA,MO,INS,24672,5222914.0
2026-03-07,LAZADA,MT,INS,30094,6820717.0
2026-03-07,OVO,MO,INS,23111,4207318.0
2026-03-07,OVO,MT,INS,4241,886566.0
2026-03-07,SHOPEE,MO,INS,12139,2836804.0
2026-03-07,SHOPEE,MT,INS,22557,5209660.0
2026-03-07,MYXL,MO,INS,3911,885917.0
2026-03-07,MYXL,MT,INS,23351,4391327.0
2026-03-07,TOKOPEDIA,MO,INS,28942,5340213.0
2026-03-07,TOKOPEDIA,MT,INS,23181,4432044.0
2026-03-07,SHOPEE,MO,MVN,25760,5390362.0
2026-03-07,SHOPEE,MT,MVN,6616,1567291.0
2026-03-07,LAZADA,MO,MVN,10354,1902645.0
2026-03-07,LAZADA,MT,MVN,3575,728734.0
2026-03-07,GRAB,MO,MVN,4048,793776.0
2026-03-07,GRAB,MT,MVN,31002,6411367.0
2026-03-07,MYXL,MO,TLG,22043,4563680.0
2026-03-07,MYXL,MT,TLG,23467,4863626.0
2026-03-07,BANK_BCA,MO,TLG,29783,4765449.0
2026-03-07,BANK_BCA,MT,TLG,19172,3519917.0
2026-03-07,OVO,MO,TLG,38679,8940485.0
2026-03-07,OVO,MT,TLG,25013,4168735.0
2026-03-07,LAZADA,MO,TLG,24925,4644361.0
2026-03-07,LAZADA,MT,TLG,28443,4840312.0
2026-03-07,GRAB,MO,TLG,7840,1834858.0
2026-03-07,GRAB,MT,TLG,38367,6576411.0
2026-03-07,GOJEK,MO,TLG,20401,3157119.0
2026-03-07,GOJEK,MT,TLG,32517,7493878.0
2026-03-07,TOKOPEDIA,MO,TLI,32723,5594779.0
2026-03-07,TOKOPEDIA,MT,TLI,7741,1665505.0
2026-03-07,LAZADA,MO,TLI,18594,3727427.0
2026-03-07,LAZADA,MT,TLI,20027,3871040.0
2026-03-07,INDOSAT_MKT,MO,TLI,37421,6785748.0
2026-03-07,INDOSAT_MKT,MT,TLI,29928,5693206.0
2026-03-07,GOJEK,MO,TLI,32175,6284513.0
2026-03-07,GOJEK,MT,TLI,47642,8006719.0
2026-03-07,BANK_BCA,MO,TLI,4282,911143.0
2026-03-07,BANK_BCA,MT,TLI,38518,9100686.0
2026-03-07,MYXL,MO,TLI,35469,6075672.0
2026-03-07,MYXL,MT,TLI,32421,5731825.0
2026-03-07,SHOPEE,MO,TLI,33850,7815740.0
2026-03-07,SHOPEE,MT,TLI,31164,7587299.0
2026-03-07,GRAB,MO,TSV,33655,5545481.0
2026-03-07,GRAB,MT,TSV,10826,2431989.0
2026-03-07,SHOPEE,MO,TSV,22919,5372493.0
2026-03-07,SHOPEE,MT,TSV,28930,5261364.0
2026-03-07,INDOSAT_MKT,MO,TSV,5439,1160643.0
2026-03-07,INDOSAT_MKT,MT,TSV,26988,4768604.0
2026-03-08,GOJEK,MO,GAH,9530,1572414.0
2026-03-08,GOJEK,MT,GAH,5130,895486.0
2026-03-08,MYXL,MO,GAH,24123,4738142.0
2026-03-08,MYXL,MT,GAH,33954,8458937.0
2026-03-08,SHOPEE,MO,GAH,31622,6788997.0
2026-03-08,SHOPEE,MT,GAH,4162,708368.0
2026-03-08,OVO,MO,GAH,22577,3694569.0
2026-03-08,OVO,MT,GAH,18518,4240011.0
2026-03-08,TOKOPEDIA,MO,GAH,20510,4427434.0
2026-03-08,TOKOPEDIA,MT,GAH,15893,3407926.0
2026-03-08,OVO,MO,INS,6970,1264292.0
2026-03-08,OVO,MT,INS,18950,4485791.0
2026-03-08,BANK_BCA,MO,INS,27470,6583936.0
2026-03-08,BANK_BCA,MT,INS,9292,1762595.0
2026-03-08,GRAB,MO,INS,9932,1724236.0
2026-03-08,GRAB,MT,INS,28613,6393519.0
2026-03-08,GRAB,MO,MVN,33454,7977323.0
2026-03-08,GRAB,MT,MVN,19101,4010869.0
2026-03-08,LAZADA,MO,MVN,25804,4720289.0
2026-03-08,LAZADA,MT,MVN,26756,6169510.0
2026-03-08,MYXL,MO,MVN,17222,4194418.0
2026-03-08,MYXL,MT,MVN,18724,3078746.0
2026-03-08,SHOPEE,MO,TLG,15582,3681871.0
2026-03-08,SHOPEE,MT,TLG,5925,1179287.0
2026-03-08,MYXL,MO,TLG,27571,6064566.0
2026-03-08,MYXL,MT,TLG,10347,1879522.0
2026-03-08,OVO,MO,TLG,28729,5673558.0
2026-03-08,OVO,MT,TLG,18708,4608370.0
2026-03-08,LAZADA,MO,TLG,9011,1678748.0
2026-03-08,LAZADA,MT,TLG,24849,5768361.0
2026-03-08,LAZADA,MO,TLI,19032,3336277.0
2026-03-08,LAZADA,MT,TLI,24988,4521000.0
2026-03-08,BANK_BCA,MO,TLI,26435,6352746.0
2026-03-08,BANK_BCA,MT,TLI,10967,2231687.0
2026-03-08,GRAB,MO,TLI,17375,4096412.0
2026-03-08,GRAB,MT,TLI,28435,4287617.0
2026-03-08,MYXL,MO,TSV,14719,3472825.0
2026-03-08,MYXL,MT,TSV,12731,3075671.0
2026-03-08,LAZADA,MO,TSV,24707,5878950.0
2026-03-08,LAZADA,MT,TSV,29583,6772488.0
2026-03-08,TOKOPEDIA,MO,TSV,19259,4557536.0
2026-03-08,TOKOPEDIA,MT,TSV,35502,6997768.0
2026-03-08,DANA,MO,TSV,31676,7686173.0
2026-03-08,DANA,MT,TSV,19322,4284433.0
2026-03-08,OVO,MO,TSV,10131,2354851.0
2026-03-08,OVO,MT,TSV,18943,3800599.0
2026-03-08,GOJEK,MO,TSV,26646,5118352.0
2026-03-08,GOJEK,MT,TSV,42992,9620688.0
2026-03-09,BANK_BCA,MO,GAH,4661,885898.0
2026-03-09,BANK_BCA,MT,GAH,41852,7590788.0
2026-03-09,LAZADA,MO,GAH,15322,2468111.0
2026-03-09,LAZADA,MT,GAH,34759,7008686.0
2026-03-09,GOJEK,MO,GAH,25876,6072995.0
2026-03-09,GOJEK,MT,GAH,53743,12321347.0
2026-03-09,INDOSAT_MKT,MO,GAH,44260,8637294.0
2026-03-09,INDOSAT_MKT,MT,GAH,22958,4042169.0
2026-03-09,SHOPEE,MO,GAH,42173,9697802.0
2026-03-09,SHOPEE,MT,GAH,29810,4723093.0
2026-03-09,TOKOPEDIA,MO,GAH,54870,9228526.0
2026-03-09,TOKOPEDIA,MT,GAH,52643,12869935.0
2026-03-09,SHOPEE,MO,INS,16506,4083795.0
2026-03-09,SHOPEE,MT,INS,29346,5170129.0
2026-03-09,BANK_BCA,MO,INS,23011,3566206.0
2026-03-09,BANK_BCA,MT,INS,63185,13271331.0
2026-03-09,GRAB,MO,INS,28872,4587938.0
2026-03-09,GRAB,MT,INS,53321,8905262.0
2026-03-09,MYXL,MO,INS,81136,13122535.0
2026-03-09,MYXL,MT,INS,79042,15295882.0
2026-03-09,INDOSAT_MKT,MO,INS,56284,13098736.0
2026-03-09,INDOSAT_MKT,MT,INS,81647,13214668.0
2026-03-09,DANA,MO,INS,32265,5454541.0
2026-03-09,DANA,MT,INS,46400,8296144.0
2026-03-09,TOKOPEDIA,MO,INS,64656,12168735.0
2026-03-09,TOKOPEDIA,MT,INS,72718,17134817.0
2026-03-09,SHOPEE,MO,MVN,9450,1691732.0
2026-03-09,SHOPEE,MT,MVN,41488,7200183.0
2026-03-09,MYXL,MO,MVN,65610,15794481.0
2026-03-09,MYXL,MT,MVN,52120,10856091.0
2026-03-09,LAZADA,MO,MVN,72861,11553851.0
2026-03-09,LAZADA,MT,MVN,67389,11006005.0
2026-03-09,OVO,MO,MVN,38050,9415089.0
2026-03-09,OVO,MT,MVN,50727,11093246.0
2026-03-09,TOKOPEDIA,MO,MVN,54237,11977987.0
2026-03-09,TOKOPEDIA,MT,MVN,39780,6257615.0
2026-03-09,DANA,MO,MVN,77565,12090462.0
2026-03-09,DANA,MT,MVN,54555,13262673.0
2026-03-09,INDOSAT_MKT,MO,MVN,53707,12933862.0
2026-03-09,INDOSAT_MKT,MT,MVN,11122,1674262.0
2026-03-09,LAZADA,MO,TLG,64099,9878457.0
2026-03-09,LAZADA,MT,TLG,30675,5399695.0
2026-03-09,DANA,MO,TLG,70356,14020824.0
2026-03-09,DANA,MT,TLG,51531,12253540.0
2026-03-09,MYXL,MO,TLG,20364,3237159.0
2026-03-09,MYXL,MT,TLG,84057,16247627.0
2026-03-09,SHOPEE,MO,TLG,43207,6985889.0
2026-03-09,SHOPEE,MT,TLG,11417,2829722.0
2026-03-09,INDOSAT_MKT,MO,TLG,69519,16487679.0
2026-03-09,INDOSAT_MKT,MT,TLG,44256,9947967.0
2026-03-09,GOJEK,MO,TLG,57033,10168559.0
2026-03-09,GOJEK,MT,TLG,42879,9060039.0
2026-03-09,TOKOPEDIA,MO,TLG,46098,9297841.0
2026-03-09,TOKOPEDIA,MT,TLG,68767,16453686.0
2026-03-09,OVO,MO,TLI,22693,3527779.0
2026-03-09,OVO,MT,TLI,30052,4615573.0
2026-03-09,GOJEK,MO,TLI,34050,5664405.0
2026-03-09,GOJEK,MT,TLI,70018,13558495.0
2026-03-09,LAZADA,MO,TLI,73016,11250245.0
2026-03-09,LAZADA,MT,TLI,42056,10466975.0
2026-03-09,BANK_BCA,MO,TLI,69390,13775299.0
2026-03-09,BANK_BCA,MT,TLI,67644,10907533.0
2026-03-09,TOKOPEDIA,MO,TLI,23670,3843190.0
2026-03-09,TOKOPEDIA,MT,TLI,15176,2585586.0
2026-03-09,GOJEK,MO,TSV,34116,7108230.0
2026-03-09,GOJEK,MT,TSV,5679,1150574.0
2026-03-09,LAZADA,MO,TSV,78263,13152636.0
2026-03-09,LAZADA,MT,TSV,13931,2432572.0
2026-03-09,MYXL,MO,TSV,77659,16905654.0
2026-03-09,MYXL,MT,TSV,56035,8550729.0
2026-03-09,OVO,MO,TSV,19974,3783415.0
2026-03-09,OVO,MT,TSV,17744,4146732.0
2026-03-09,INDOSAT_MKT,MO,TSV,26390,4034700.0
2026-03-09,INDOSAT_MKT,MT,TSV,62984,14679676.0
2026-03-10,OVO,MO,GAH,63490,11586388.0
2026-03-10,OVO,MT,GAH,85487,13928570.0
2026-03-10,MYXL,MO,GAH,9207,2119044.0
2026-03-10,MYXL,MT,GAH,47635,8684674.0
2026-03-10,BANK_BCA,MO,GAH,12368,2775132.0
2026-03-10,BANK_BCA,MT,GAH,73559,18035933.0
2026-03-10,GOJEK,MO,GAH,54498,8679084.0
2026-03-10,GOJEK,MT,GAH,38299,6426614.0
2026-03-10,LAZADA,MO,GAH,47368,7527667.0
2026-03-10,LAZADA,MT,GAH,37119,6172670.0
2026-03-10,GRAB,MO,GAH,57980,10349058.0
2026-03-10,GRAB,MT,GAH,26318,4265100.0
2026-03-10,DANA,MO,INS,58221,11717868.0
2026-03-10,DANA,MT,INS,62111,12083337.0
2026-03-10,MYXL,MO,INS,58512,11564544.0
2026-03-10,MYXL,MT,INS,76691,16107723.0
2026-03-10,GOJEK,MO,INS,18249,4117870.0
2026-03-10,GOJEK,MT,INS,41934,8864293.0
2026-03-10,OVO,MO,INS,61285,13057911.0
2026-03-10,OVO,MT,INS,16146,2487191.0
2026-03-10,INDOSAT_MKT,MO,INS,51945,12847410.0
2026-03-10,INDOSAT_MKT,MT,INS,36006,7732687.0
2026-03-10,BANK_BCA,MO,INS,23532,5719847.0
2026-03-10,BANK_BCA,MT,INS,68833,14658397.0
2026-03-10,TOKOPEDIA,MO,MVN,24207,6013470.0
2026-03-10,TOKOPEDIA,MT,MVN,40396,9458877.0
2026-03-10,MYXL,MO,MVN,79755,15374625.0
2026-03-10,MYXL,MT,MVN,76583,11852967.0
2026-03-10,OVO,MO,MVN,10661,2577086.0
2026-03-10,OVO,MT,MVN,69584,11186548.0
2026-03-10,SHOPEE,MO,MVN,54390,10404913.0
2026-03-10,SHOPEE,MT,MVN,55152,11917549.0
2026-03-10,BANK_BCA,MO,MVN,69672,16113913.0
2026-03-10,BANK_BCA,MT,MVN,52154,9152298.0
2026-03-10,DANA,MO,MVN,17805,4039326.0
2026-03-10,DANA,MT,MVN,7355,1187050.0
2026-03-10,GOJEK,MO,MVN,61687,10360654.0
2026-03-10,GOJEK,MT,MVN,30198,7075119.0
2026-03-10,TOKOPEDIA,MO,TLG,44030,9189979.0
2026-03-10,TOKOPEDIA,MT,TLG,60147,13577309.0
2026-03-10,DANA,MO,TLG,56589,12018431.0
2026-03-10,DANA,MT,TLG,32780,6035894.0
2026-03-10,MYXL,MO,TLG,28383,4856525.0
2026-03-10,MYXL,MT,TLG,15493,3481323.0
2026-03-10,MYXL,MO,TLI,20096,3041137.0
2026-03-10,MYXL,MT,TLI,64727,12687547.0
2026-03-10,TOKOPEDIA,MO,TLI,52601,12460022.0
2026-03-10,TOKOPEDIA,MT,TLI,72979,13156654.0
2026-03-10,DANA,MO,TLI,45394,9944292.0
2026-03-10,DANA,MT,TLI,61178,14099331.0
2026-03-10,LAZADA,MO,TLI,14833,2410495.0
2026-03-10,LAZADA,MT,TLI,6304,1065882.0
2026-03-10,BANK_BCA,MO,TLI,6043,1327062.0
2026-03-10,BANK_BCA,MT,TLI,28182,6648168.0
2026-03-10,INDOSAT_MKT,MO,TLI,35586,7050004.0
2026-03-10,INDOSAT_MKT,MT,TLI,25263,5430888.0
2026-03-10,SHOPEE,MO,TLI,68196,15972115.0
2026-03-10,SHOPEE,MT,TLI,79540,13449534.0
2026-03-10,OVO,MO,TSV,18027,3003488.0
2026-03-10,OVO,MT,TSV,24151,5406880.0
2026-03-10,GOJEK,MO,TSV,58417,14393171.0
2026-03-10,GOJEK,MT,TSV,75687,11501607.0
2026-03-10,LAZADA,MO,TSV,56268,11733151.0
2026-03-10,LAZADA,MT,TSV,34194,6137247.0
2026-03-10,SHOPEE,MO,TSV,61376,9518940.0
2026-03-10,SHOPEE,MT,TSV,7135,1143500.0
2026-03-10,BANK_BCA,MO,TSV,59071,14646577.0
2026-03-10,BANK_BCA,MT,TSV,74956,16768244.0
2026-03-11,GRAB,MO,GAH,43472,9625963.0
2026-03-11,GRAB,MT,GAH,69660,10581491.0
2026-03-11,MYXL,MO,GAH,39276,8064367.0
2026-03-11,MYXL,MT,GAH,32566,7792644.0
2026-03-11,BANK_BCA,MO,GAH,63928,15273298.0
2026-03-11,BANK_BCA,MT,GAH,16499,3291202.0
2026-03-11,SHOPEE,MO,GAH,48572,9463406.0
2026-03-11,SHOPEE,MT,GAH,64896,9869429.0
2026-03-11,DANA,MO,GAH,43541,9693137.0
2026-03-11,DANA,MT,GAH,69333,12783947.0
2026-03-11,INDOSAT_MKT,MO,GAH,36209,7269449.0
2026-03-11,INDOSAT_MKT,MT,GAH,55777,13507715.0
2026-03-11,LAZADA,MO,GAH,60078,9799674.0
2026-03-11,LAZADA,MT,GAH,40513,9006020.0
2026-03-11,DANA,MO,INS,29674,5289264.0
2026-03-11,DANA,MT,INS,17649,3824638.0
2026-03-11,INDOSAT_MKT,MO,INS,23893,3997994.0
2026-03-11,INDOSAT_MKT,MT,INS,26638,5609294.0
2026-03-11,OVO,MO,INS,20381,4674347.0
2026-03-11,OVO,MT,INS,61500,11092459.0
2026-03-11,LAZADA,MO,INS,37860,7787160.0
2026-03-11,LAZADA,MT,INS,8499,1579783.0
2026-03-11,TOKOPEDIA,MO,INS,42066,7811841.0
2026-03-11,TOKOPEDIA,MT,INS,30382,5088118.0
2026-03-11,MYXL,MO,INS,59230,9073858.0
2026-03-11,MYXL,MT,INS,12644,2323632.0
2026-03-11,LAZADA,MO,MVN,72876,12564519.0
2026-03-11,LAZADA,MT,MVN,41591,10371393.0
2026-03-11,SHOPEE,MO,MVN,46147,10472480.0
2026-03-11,SHOPEE,MT,MVN,83919,14832610.0
2026-03-11,TOKOPEDIA,MO,MVN,28215,6640141.0
2026-03-11,TOKOPEDIA,MT,MVN,77595,16328234.0
2026-03-11,BANK_BCA,MO,TLG,20093,4972334.0
2026-03-11,BANK_BCA,MT,TLG,16539,3843019.0
2026-03-11,OVO,MO,TLG,9611,1929222.0
2026-03-11,OVO,MT,TLG,30255,6444091.0
2026-03-11,GRAB,MO,TLG,34407,8295479.0
2026-03-11,GRAB,MT,TLG,25482,5678280.0
2026-03-11,GRAB,MO,TLI,46815,10857151.0
2026-03-11,GRAB,MT,TLI,16840,3955034.0
2026-03-11,OVO,MO,TLI,55855,13794156.0
2026-03-11,OVO,MT,TLI,6983,1218754.0
2026-03-11,TOKOPEDIA,MO,TLI,58494,10770618.0
2026-03-11,TOKOPEDIA,MT,TLI,72542,12123667.0
2026-03-11,LAZADA,MO,TLI,43883,8216812.0
2026-03-11,LAZADA,MT,TLI,51942,9664554.0
2026-03-11,INDOSAT_MKT,MO,TLI,37857,6252505.0
2026-03-11,INDOSAT_MKT,MT,TLI,81402,15643203.0
2026-03-11,GOJEK,MO,TLI,34951,5724954.0
2026-03-11,GOJEK,MT,TLI,78762,15070395.0
2026-03-11,OVO,MO,TSV,5251,1164475.0
2026-03-11,OVO,MT,TSV,80517,19675479.0
2026-03-11,GRAB,MO,TSV,15833,2910586.0
2026-03-11,GRAB,MT,TSV,62094,15411389.0
2026-03-11,INDOSAT_MKT,MO,TSV,27709,5359121.0
2026-03-11,INDOSAT_MKT,MT,TSV,52400,11838168.0
2026-03-11,BANK_BCA,MO,TSV,25352,6090846.0
2026-03-11,BANK_BCA,MT,TSV,10240,2537199.0
2026-03-11,SHOPEE,MO,TSV,77539,19172767.0
2026-03-11,SHOPEE,MT,TSV,61746,11744107.0
2026-03-11,TOKOPEDIA,MO,TSV,82515,19585318.0
2026-03-11,TOKOPEDIA,MT,TSV,50995,12285873.0
2026-03-12,MYXL,MO,GAH,60074,11691536.0
2026-03-12,MYXL,MT,GAH,32359,7725969.0
2026-03-12,GRAB,MO,GAH,57405,12614582.0
2026-03-12,GRAB,MT,GAH,53886,12261222.0
2026-03-12,GOJEK,MO,GAH,49805,7890511.0
2026-03-12,GOJEK,MT,GAH,86278,15827638.0
2026-03-12,GRAB,MO,INS,16757,3370958.0
2026-03-12,GRAB,MT,INS,46138,9326039.0
2026-03-12,LAZADA,MO,INS,23625,3599084.0
2026-03-12,LAZADA,MT,INS,84655,17714089.0
2026-03-12,MYXL,MO,INS,39069,9111785.0
2026-03-12,MYXL,MT,INS,53542,11921176.0
2026-03-12,TOKOPEDIA,MO,INS,64970,10463041.0
2026-03-12,TOKOPEDIA,MT,INS,12370,2896539.0
2026-03-12,GRAB,MO,MVN,21845,4257016.0
2026-03-12,GRAB,MT,MVN,6050,1181654.0
2026-03-12,INDOSAT_MKT,MO,MVN,35169,8107818.0
2026-03-12,INDOSAT_MKT,MT,MVN,72224,15995067.0
2026-03-12,TOKOPEDIA,MO,MVN,81500,19107641.0
2026-03-12,TOKOPEDIA,MT,MVN,38219,7071803.0
2026-03-12,BANK_BCA,MO,MVN,38418,8324882.0
2026-03-12,BANK_BCA,MT,MVN,26510,5870244.0
2026-03-12,LAZADA,MO,MVN,81668,18273316.0
2026-03-12,LAZADA,MT,MVN,19044,3480952.0
2026-03-12,SHOPEE,MO,TLG,15865,2526102.0
2026-03-12,SHOPEE,MT,TLG,64052,15298880.0
2026-03-12,INDOSAT_MKT,MO,TLG,61613,10565301.0
2026-03-12,INDOSAT_MKT,MT,TLG,15278,2855908.0
2026-03-12,OVO,MO,TLG,58054,11046246.0
2026-03-12,OVO,MT,TLG,85124,17186067.0
2026-03-12,BANK_BCA,MO,TLG,47883,11357918.0
2026-03-12,BANK_BCA,MT,TLG,80963,17297430.0
2026-03-12,TOKOPEDIA,MO,TLG,60612,13268075.0
2026-03-12,TOKOPEDIA,MT,TLG,67701,15108947.0
2026-03-12,LAZADA,MO,TLG,55901,12990341.0
2026-03-12,LAZADA,MT,TLG,23230,4659441.0
2026-03-12,MYXL,MO,TLG,78261,17304685.0
2026-03-12,MYXL,MT,TLG,16495,4071018.0
2026-03-12,GRAB,MO,TLI,88267,16500033.0
2026-03-12,GRAB,MT,TLI,21261,4468212.0
2026-03-12,TOKOPEDIA,MO,TLI,51489,8291460.0
2026-03-12,TOKOPEDIA,MT,TLI,47695,9881282.0
2026-03-12,SHOPEE,MO,TLI,12002,2427738.0
2026-03-12,SHOPEE,MT,TLI,18500,3462215.0
2026-03-12,OVO,MO,TLI,47843,8627337.0
2026-03-12,OVO,MT,TLI,76503,11689488.0
2026-03-12,DANA,MO,TLI,24529,4028005.0
2026-03-12,DANA,MT,TLI,54626,8459661.0
2026-03-12,BANK_BCA,MO,TLI,45972,10982974.0
2026-03-12,BANK_BCA,MT,TLI,29844,5022975.0
2026-03-12,LAZADA,MO,TLI,76670,11516491.0
2026-03-12,LAZADA,MT,TLI,84913,15697433.0
2026-03-12,DANA,MO,TSV,83366,16276165.0
2026-03-12,DANA,MT,TSV,51061,11648798.0
2026-03-12,OVO,MO,TSV,79139,18474683.0
2026-03-12,OVO,MT,TSV,22406,5068128.0
2026-03-12,MYXL,MO,TSV,62749,13406075.0
2026-03-12,MYXL,MT,TSV,66848,14487437.0
2026-03-13,INDOSAT_MKT,MO,GAH,42924,10302809.0
2026-03-13,INDOSAT_MKT,MT,GAH,44416,9065281.0
2026-03-13,TOKOPEDIA,MO,GAH,60797,13593679.0
2026-03-13,TOKOPEDIA,MT,GAH,17294,4091680.0
2026-03-13,DANA,MO,GAH,8206,1700279.0
2026-03-13,DANA,MT,GAH,41013,8452961.0
2026-03-13,SHOPEE,MO,GAH,23605,5060709.0
2026-03-13,SHOPEE,MT,GAH,19910,3369622.0
2026-03-13,GRAB,MO,INS,21172,4569456.0
2026-03-13,GRAB,MT,INS,67956,11414864.0
2026-03-13,BANK_BCA,MO,INS,6326,1122841.0
2026-03-13,BANK_BCA,MT,INS,32799,5724366.0
2026-03-13,SHOPEE,MO,INS,70205,11125021.0
2026-03-13,SHOPEE,MT,INS,78492,16537125.0
2026-03-13,DANA,MO,INS,57650,12042468.0
2026-03-13,DANA,MT,INS,65327,15430070.0
2026-03-13,OVO,MO,INS,7169,1319065.0
2026-03-13,OVO,MT,INS,31051,5946069.0
2026-03-13,MYXL,MO,INS,80972,14715709.0
2026-03-13,MYXL,MT,INS,32724,5206470.0
2026-03-13,LAZADA,MO,INS,20883,4263848.0
2026-03-13,LAZADA,MT,INS,44835,7371028.0
2026-03-13,TOKOPEDIA,MO,MVN,30979,4829359.0
2026-03-13,TOKOPEDIA,MT,MVN,41242,6934668.0
2026-03-13,GOJEK,MO,MVN,10936,1966319.0
2026-03-13,GOJEK,MT,MVN,17674,3216741.0
2026-03-13,MYXL,MO,MVN,62080,14855812.0
2026-03-13,MYXL,MT,MVN,45778,8585724.0
2026-03-13,SHOPEE,MO,MVN,22327,3464878.0
2026-03-13,SHOPEE,MT,MVN,35523,8000255.0
2026-03-13,INDOSAT_MKT,MO,MVN,32302,6437722.0
2026-03-13,INDOSAT_MKT,MT,MVN,79862,15054376.0
2026-03-13,MYXL,MO,TLG,59565,12229416.0
2026-03-13,MYXL,MT,TLG,15790,3133007.0
2026-03-13,BANK_BCA,MO,TLG,56749,12107633.0
2026-03-13,BANK_BCA,MT,TLG,8623,1525546.0
2026-03-13,INDOSAT_MKT,MO,TLG,19547,3413524.0
2026-03-13,INDOSAT_MKT,MT,TLG,76641,16489701.0
2026-03-13,MYXL,MO,TLI,66925,11400385.0
2026-03-13,MYXL,MT,TLI,22853,4281064.0
2026-03-13,DANA,MO,TLI,28202,6435763.0
2026-03-13,DANA,MT,TLI,76037,18648931.0
2026-03-13,OVO,MO,TLI,73146,14276212.0
2026-03-13,OVO,MT,TLI,5046,1166960.0
2026-03-13,BANK_BCA,MO,TLI,43249,9311764.0
2026-03-13,BANK_BCA,MT,TLI,21204,3181751.0
2026-03-13,MYXL,MO,TSV,75182,13392255.0
2026-03-13,MYXL,MT,TSV,23594,5283128.0
2026-03-13,LAZADA,MO,TSV,69715,10944803.0
2026-03-13,LAZADA,MT,TSV,13931,2640349.0
2026-03-13,DANA,MO,TSV,17329,4038520.0
2026-03-13,DANA,MT,TSV,67373,16835308.0
2026-03-13,GOJEK,MO,TSV,57249,9794446.0
2026-03-13,GOJEK,MT,TSV,85067,20904511.0
2026-03-13,INDOSAT_MKT,MO,TSV,44263,10551996.0
2026-03-13,INDOSAT_MKT,MT,TSV,50796,10845809.0
2026-03-13,TOKOPEDIA,MO,TSV,66914,11863940.0
2026-03-13,TOKOPEDIA,MT,TSV,47775,8798386.0
2026-03-14,LAZADA,MO,GAH,33468,5034522.0
2026-03-14,LAZADA,MT,GAH,2753,598146.0
2026-03-14,INDOSAT_MKT,MO,GAH,33868,6962552.0
2026-03-14,INDOSAT_MKT,MT,GAH,40788,9228143.0
